FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[020781AE];0;5;CYRAyleidRuinCh22;Ayleid Ruin;;;DefaultLightingTemplate;;IntDungeonCatacombsAcousticSpace;MUSDungeon;2;84;0;0;0;1;CYREncSkeleton01Melee1H;5;0;0;2
[0207012A];0;5;CYRWarehouseFurniture;Warehouse Furniture;;;DefaultLightingTemplate;TestSnowCaveIS;;;1;118;33;0;0;0;;3;0;20;0
[0206E37A];0;5;CYRBrumaBasementSellus;Sellus' Basement;;CYRBrumaSellusBaseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;;CYRMUSTown;2;233;1;0;0;0;;5;0;0;14
[02002936];0;5;CYRSnowstoneRest;Snowstone Rest;CYRServicesSnowstoneRest;CYRSnowstoneRestInnLocation;WhiteRunIntMedLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTavernNormal;1;377;17;0;0;3;CYRArnothBrightEyed,CYRAvar,CYRErlusRisula;7;0;17;15
[02002102];0;5;CYRBrumaSellusPreliusHouse;Sellus Prelius' House;CYRBrumaSellusPreliusHouseFaction;CYRBrumaSellusPreliusHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;269;11;0;0;3;CYREllinaIronHeart,CYRLassiniaIronHeart,CYRSellusPrelius;10;0;8;27
[020DBB64];0;4;CYRCrowhaven;Crowhaven;;CYRCrowhavenLocation;ImperialFortCloseTemplate;WetInteriorImageSpace;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;1;1333;76;0;0;26;CYREncRat,CYRLvlVampire,CYRLvlVampireAmbush,CYRLvlVampireBoss,CYRLvlVampireThrallMeleeAny,CYRLvlVampireThrallWizard,CYRTreasCorpseSkeleton,CYRTreasCorpseSkeletonBloodyRigid,CYRWandererImperial00,EncFrostbiteSpider,TreasCorpseCommonerImperialFemale,TreasCorpseCommonerImperialMale;34;13;13;25
[0207A9E0];0;4;CyrSidewaysCave01;Sideways Cave;;CYRSidewaysCaveLocation;;CYRSidewaysCaveImageSpaceSmall;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;1247;5;0;0;0;;16;14;0;1
[0206DCC2];0;3;CYRTestingSpells;Cyrodiil's Spell Tests;;;;;;;1;69;1;0;0;5;CYRTestingBanditBoss;1;0;1;8
[02001D6A];0;3;CYRApplewatchBenuniAlfenasHouse;Benuni Alfena's House;CYRApplewatchBenuniAlfenasHouseFaction;CYRApplewatchBenuniAlfenasHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSExploreMountain;1;217;6;0;0;1;CYRBenuniAlfena;5;0;5;3
[020F0FF0];0;2;CYRNagastaniSilaseli;Nagastani Silasel;;;;;IntDungeonCatacombsLargeAcousticSpace;MUSDungeon;0;2436;10;0;0;17;CYRdunAyleidSkeleton01Melee1H,CYREncBandit01Melee1HImperialM,CYREncBandit01Melee2HBerserkNordM,CYREncBandit01Melee2HOrcM,EncSkeleton01AmbushMelee1H;82;0;8;26
[020ED0A8];0;2;CYRFingerbowlcaveDUPLICATE003;;;;;;;;0;1;1;0;0;0;;0;0;0;0
[020D53CC];0;2;CYRTestQuestCell01;;;HoldingCell;;DefaultImageSpaceDungeon;;;0;51;0;0;0;1;CYRTestQuestCell01KickerActor01;0;0;0;0
[020882FC];0;2;CYRWellappBanditMine;Celedus Mine;;CYRCeledusMineLocation;MineTemplateMedium;DefaultImageSpaceDungeonBrightSky;IntDungeonMine01;CYRMUSDungeonCave;0;331;4;0;0;2;CYRdunCeledusMineUlchevan,CYRTreasCorpseSkeleton;22;2;0;11
[02067660];0;2;CYRBrumaShack06;Empty Shack;CYRBrumaShackResidentsFaction;CYRBrumaShack06Location;RiftenRatwayClose;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;30;2;0;0;0;;1;0;0;2
[020792B6];0;1;CYRToadstoolHollow;Toadstool Hollow;;CYRToadstoolHollowLocation;;FalmerInitialImageSpace01;IntDungeonCave;CYRMUSDungeonCave;7;1673;15;0;0;19;BSKEncRat,CYREncWolf,CYRLvlBanditBoss,CYRLvlBanditMeleeAny,CYRTreasCorpseSkeleton;23;11;12;16
[02088608];0;0;aaHea04backup;Marker Storage Unit;;;;;;;1;71;0;0;0;0;;0;0;0;0
[02066B5C];0;0;CYRFortHomestead;Fort Homestead;;CYRFortHomesteadLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;121;2;0;0;0;;0;0;0;0
