FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[0611CBAA];0;5;DBMJolgeirrBarrow;Jolgeirr Barrow;;;IceCaveDark;InteriorSaturateMore;IntRoomWoodMediumAcousticSpace;MUSDungeonIce;1;79;3;0;0;1;DLC1FrostGiant;9;0;0;2
[000DD216];0;5;SolitudeHalloftheDeadCatacombs;Solitude Catacombs;SolitudeStyrrsHouseFaction;SolitudeHalloftheDeadLocation;SolitudeInteriors;SolitudeInteriorLgIS;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;2;2;0;1;0;;0;0;0;1
[0003B696];0;5;RiftenEsbernsVault;The Ratway Warrens;;RiftenEsbernsVaultLocation;RiftenRatwayClose;RiftenRatway_Imagespace;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;1
[00037CC6];0;5;RiftenMercerFreyHouse;Riftweald Manor;;RiftenMercerHouseInteriorLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntDungeonFortAcousticSpace;MUSTownTest;0;2;1;0;0;0;;0;0;0;1
[0003486E];0;5;FortSungard04;Fort Sungard Shrine;;FortSungardLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;1
[0001FC66];0;5;ShimmermistCave02;Shimmermist Grotto;;ShimmermistCaveLocation;FalmerTemplateClose;FalmerImageSpace01;IntDungeonCave;MUSDungeonCave;0;10;3;0;0;0;;1;0;1;0
[06168884];0;4;DBMDGArmory;Armory;PlayerFaction;DBM_ArmouryLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomStoneMediumAcousticSpace;DBM_DGDBHMusicLST;2;905;439;0;423;1;DBM_EGGuard02;3;0;3;1
[00058B4C];0;4;NchuandZel06;Nchuand-Zel Control;;NchuandZelLocation;NchuandZelMedium;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeonFort;0;11;3;0;0;0;;1;0;1;0
[000275D8];0;4;TolvaldsCave03;Tolvald's Crossing;;TolvaldsCaveLocation;FalmerTemplateClose;FalmerImageSpace01;IntDungeonCave;MUSDungeonCave;0;39;0;0;0;0;;0;0;0;0
[04017B6A];0;3;DLC2HrothmundsBarrow01;Hrothmund's Barrow;;DLC2HrothmundsBarrowLocation;UstengravLarge;DefaultImageSpace;IntDungeonFortAcousticSpace;MUSDungeon;0;3;2;0;2;0;;0;0;0;0
[0200285A];0;3;DLC1VampireCastleDungeon02;Volkihar Ruins;;DLC1VampireCastleDungeonLocation;DLC1VolkhairCastleLT;CastleVampireIS;IntDungeonFortAcousticSpace;MUSDungeonDLCVampireCastle;0;1;0;0;0;0;;0;0;0;0
[0200140A];0;3;DLC1Arkngthamz01;Arkngthamz;;DLC1ArkngthamzLocation;DLC1ArkngthamzFar;DwarvenImagespace01;IntDungeonCave;MUSDungeonCave;0;14;4;0;0;1;TreasCorpseDwarvenSphere;1;0;1;0
[0002D3E8];0;2;GoldenglowEstate02;Goldenglow Estate Second Floor;TownGoldenglowEstateFaction;GoldenglowEstateLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;2;0;0;0;0;;0;0;0;0
[000152C0];0;2;Ansilvund01;Ansilvund Excavation;;AnsilvundLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;2;0;0;0;0;;0;0;0;0
[02001DBA];0;1;DLC1DawnguardHQ01;Fort Dawnguard;;DLC1HunterHQLocationInterior;AlikrBaseLightingTemplate;CaveImageSpace;IntRoomStoneMediumAcousticSpace;MUSCastle;0;2;2;0;0;0;;0;0;0;0
[00094322];0;1;Brinehammer01;The Brinehammer Below Deck;;BrinehammerLocation;NchuandZelMedium;IceMineImagespace;IntRoomWoodShip01;MUSExploreMountain;0;4;1;0;0;0;;0;0;0;0
[00027D1C];0;0;KilkreathRuins03;Kilkreath Catacombs;;KilkreathRuinsLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonFort;0;8;2;0;0;0;;1;0;1;0
